es_hombre,es_adulto_mayor,tiene_pareja,tiene_dependientes,meses_contrato,tiene_telefono,tiene_varias_lineas,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,tiene_tv,tiene_peliculas,tipo_contrato,factura_online,metodo_pago,cargo_mensual,cargo_total,id_cliente,abandono,cuentas_diarias
0,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Mensual,1,Tarjeta,50.55,2832.75,2338-BQEZT,0,1.68
0,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.3,41.2,2342-CKIAO,0,0.68
1,0,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Mensual,1,Cheque,94.85,890.6,2344-JMOGN,1,3.16
1,0,0,0,27,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,20.35,531.6,2346-CZYIL,0,0.68
0,0,0,0,35,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,24.15,812.5,2346-DJQTB,0,0.8
0,0,1,1,58,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,20.5,1191.4,2346-LOCWC,0,0.68
1,0,1,0,42,1,1,Fiber optic,1,0,1,0,0,1,Mensual,1,Cheque_electrónico,94.4,4014.6,2347-WKKAE,0,3.15
0,0,1,0,44,1,0,DSL,1,1,1,0,0,0,Anual_1,1,Cheque,61.5,2722.2,2348-KCJLT,0,2.05
0,0,1,1,43,1,0,DSL,1,0,1,0,1,1,Anual_2,0,Transferencia,75.2,3254.35,2351-BKRZW,0,2.51
0,0,1,1,7,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,20.65,134.05,2351-RRBUE,0,0.69
0,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Mensual,1,Cheque_electrónico,103.3,2890.65,2357-COQEK,1,3.44
0,0,1,1,41,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Transferencia,94.9,3848.0,2359-KLTEK,0,3.16
1,0,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,80.25,1861.5,2359-KMGLI,1,2.68
0,0,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,Anual_1,1,Tarjeta,104.7,4134.85,2359-QWQUL,1,3.49
1,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Mensual,1,Cheque_electrónico,104.25,6812.95,2360-RDGRO,0,3.48
1,0,0,0,40,0,0,DSL,0,1,0,1,0,0,Anual_1,0,Tarjeta,36.0,1382.9,2361-FJWNO,0,1.2
0,0,1,0,46,1,0,DSL,1,1,0,1,0,1,Anual_1,0,Cheque,70.6,3231.05,2361-UPSND,0,2.35
1,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,84.75,3050.15,2362-IBOOY,1,2.82
1,0,0,0,62,1,0,DSL,0,1,1,1,1,1,Mensual,1,Transferencia,80.4,4981.15,2363-BJLSL,0,2.68
1,0,0,0,30,1,0,DSL,1,1,0,1,1,0,Anual_1,0,Cheque_electrónico,70.4,2044.75,2364-UFROM,0,2.35
0,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Transferencia,113.65,7939.25,2368-GAKKQ,0,3.79
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.9,19.9,2369-FEVNO,0,0.66
1,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Mensual,0,Cheque,104.1,541.9,2369-UAPKZ,1,3.47
1,0,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,93.0,2248.05,2371-JQHZZ,0,3.1
1,0,0,0,11,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.25,208.0,2371-JUNGC,0,0.68
1,0,0,0,58,1,0,Fiber optic,1,1,0,0,1,1,Anual_1,0,Transferencia,99.15,5720.95,2371-KFUOG,0,3.3
1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,44.35,81.25,2372-HWUHI,1,1.48
1,0,0,0,8,1,0,DSL,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,66.25,546.45,2373-NTKOD,0,2.21
1,1,0,0,35,1,1,Fiber optic,1,0,0,0,0,1,Mensual,0,Tarjeta,91.0,3180.5,2378-HTWFW,0,3.03
1,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,104.35,6578.55,2378-VTKDH,0,3.48
0,0,1,1,68,1,0,DSL,1,1,1,1,1,1,Anual_2,1,Tarjeta,85.0,5607.75,2378-YIZKA,0,2.83
1,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Mensual,1,Cheque_electrónico,84.85,523.5,2379-ENZGV,1,2.83
1,0,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,Anual_1,1,Tarjeta,94.9,4422.95,2379-GYFLQ,0,3.16
0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,0,Cheque_electrónico,115.15,8349.7,2380-DAMQP,0,3.84
0,0,0,1,62,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Cheque_electrónico,100.15,6413.65,2382-BCKQJ,1,3.34
0,1,0,0,38,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.2,735.9,2384-OVPSA,0,0.67
1,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,Cheque,53.5,53.5,2386-LAHRK,1,1.78
0,0,0,0,58,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Cheque_electrónico,95.3,5817.7,2386-OWURY,0,3.18
1,0,0,0,17,1,0,No,0,0,0,0,0,0,Anual_1,1,Cheque,20.1,279.5,2387-KDZQY,0,0.67
0,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Transferencia,114.85,8317.95,2388-LAESQ,0,3.83
1,0,1,1,50,1,1,DSL,0,0,1,1,1,0,Anual_1,1,Cheque_electrónico,69.65,3442.15,2391-IPLOP,0,2.32
1,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Mensual,0,Cheque_electrónico,49.35,219.65,2391-SOORI,1,1.64
0,0,0,0,3,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,20.0,61.7,2393-DIVAI,0,0.67
1,1,1,1,8,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Tarjeta,80.45,583.45,2397-BRLOM,1,2.68
0,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.15,916.75,2398-YPMUR,1,2.34
1,0,1,1,55,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.5,1177.95,2400-FEQME,0,0.68
0,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Cheque_electrónico,90.1,6310.9,2400-XIWIO,0,3.0
0,0,0,0,37,1,0,Fiber optic,0,1,1,0,0,0,Anual_1,0,Cheque_electrónico,80.05,3019.1,2402-TAIRZ,0,2.67
1,1,1,1,41,1,1,Fiber optic,0,1,1,1,1,1,Anual_1,1,Cheque_electrónico,111.95,4534.9,2403-BCASL,1,3.73
0,0,1,1,55,1,1,DSL,1,0,1,1,1,1,Anual_2,1,Transferencia,85.1,4657.95,2404-JIBFC,0,2.84
0,0,1,1,61,0,0,DSL,1,1,0,1,0,1,Anual_1,1,Transferencia,50.7,3088.75,2405-LBMUW,0,1.69
1,0,1,1,44,1,0,DSL,0,1,1,1,0,0,Mensual,1,Cheque,61.9,2924.05,2408-PSJVE,0,2.06
1,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,Anual_1,1,Cheque_electrónico,110.15,6448.05,2408-TZMJL,1,3.67
0,1,0,0,10,0,0,DSL,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,34.7,329.8,2408-WITXK,1,1.16
1,0,0,1,2,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.4,42.9,2410-CIYFZ,0,0.68
0,0,1,1,56,1,0,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,19.8,1119.9,2418-TPEUN,0,0.66
1,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Cheque_electrónico,108.4,7719.5,2419-FSORS,0,3.61
1,1,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Mensual,0,Cheque_electrónico,74.7,74.7,2424-WVHPL,0,2.49
1,1,1,0,44,1,0,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,19.35,847.25,2428-HYUNX,0,0.64
1,0,0,0,10,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,19.75,208.25,2428-ZMCTB,0,0.66
1,0,0,0,72,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,19.85,1434.1,2429-AYKKO,0,0.66
1,0,0,0,66,1,0,DSL,1,1,0,0,0,0,Anual_1,1,Cheque,54.8,3465.7,2430-RRYUW,0,1.83
1,0,1,0,24,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,101.05,2391.8,2430-USGXP,1,3.37
1,0,0,0,18,1,1,Fiber optic,0,0,1,0,1,0,Anual_1,1,Tarjeta,89.6,1633.0,2432-TFSMK,0,2.99
1,0,0,0,22,1,1,DSL,1,0,0,0,0,0,Mensual,1,Cheque_electrónico,54.45,1127.35,2433-KMEAS,1,1.82
0,0,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,Anual_2,1,Tarjeta,94.6,5948.7,2434-EEVDB,0,3.15
0,0,1,1,22,0,0,DSL,0,1,0,0,1,0,Mensual,0,Cheque_electrónico,39.2,849.9,2436-QBZFP,0,1.31
1,1,1,0,38,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,102.6,4009.2,2439-LYPMQ,0,3.42
1,0,0,0,5,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.25,109.8,2439-QKJUL,0,0.68
0,1,0,0,6,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Cheque_electrónico,98.25,560.6,2446-BEGGB,1,3.28
1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.3,70.3,2446-PLQVO,1,2.34
1,0,1,0,18,1,1,DSL,0,1,0,0,0,0,Mensual,0,Tarjeta,56.8,1074.65,2446-ZKVAF,0,1.89
0,0,0,0,11,1,0,DSL,0,0,1,1,0,0,Anual_1,0,Transferencia,53.8,651.55,2450-ZKEED,0,1.79
1,1,0,0,67,1,1,DSL,1,1,0,1,0,0,Anual_2,1,Transferencia,64.55,4250.1,2451-YMUXS,0,2.15
1,1,0,0,67,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Tarjeta,101.4,6841.05,2452-KDRRH,0,3.38
0,1,1,0,72,1,1,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,25.7,1937.4,2452-MRMZF,0,0.86
0,0,0,0,47,1,0,Fiber optic,1,0,0,0,0,0,Mensual,0,Tarjeta,75.45,3545.1,2452-SNHFZ,0,2.52
0,1,0,0,54,1,1,DSL,0,1,0,1,1,0,Anual_1,0,Cheque,72.1,3886.05,2453-SAFNS,0,2.4
0,1,1,0,12,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Cheque_electrónico,98.1,1060.2,2454-RPBRZ,1,3.27
0,0,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Mensual,1,Tarjeta,84.75,2613.4,2455-USLMV,0,2.82
0,0,0,0,11,1,0,DSL,1,0,1,0,0,1,Mensual,0,Transferencia,64.05,733.95,2458-EOMRE,0,2.13
0,1,0,0,40,0,0,DSL,1,1,0,0,1,1,Mensual,1,Cheque_electrónico,55.8,2109.35,2460-FPSYH,1,1.86
1,1,1,1,11,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta,75.2,775.3,2460-NGXBJ,0,2.51
1,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,0,Mensual,1,Cheque_electrónico,92.5,452.7,2462-XIIJB,1,3.08
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.75,19.75,2465-BLLEU,0,0.66
0,0,1,1,20,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,19.7,395.6,2466-FCCPT,0,0.66
1,0,1,1,8,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,19.65,169.75,2466-NEJOJ,0,0.65
1,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Mensual,1,Cheque,74.3,74.3,2468-SJFLM,0,2.48
0,1,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,0,Cheque_electrónico,111.65,7943.45,2469-DTSGX,0,3.72
1,0,1,0,6,1,0,Fiber optic,0,1,1,0,0,1,Mensual,1,Cheque_electrónico,91.0,531.0,2472-OVKUP,1,3.03
1,1,1,0,40,1,1,Fiber optic,1,0,0,0,1,1,Mensual,0,Cheque_electrónico,101.85,4086.3,2474-BRUCM,1,3.4
0,0,1,0,23,1,1,DSL,0,0,0,1,1,1,Mensual,1,Tarjeta,73.65,1642.75,2474-LCNUE,0,2.46
1,0,0,0,30,1,1,Fiber optic,1,1,1,1,0,0,Mensual,1,Tarjeta,95.0,2852.4,2475-MROZF,0,3.17
0,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta,76.0,2215.25,2476-YGEFM,0,2.53
1,0,1,0,59,0,0,DSL,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,44.3,2666.75,2478-EEWWM,0,1.48
1,1,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Mensual,1,Transferencia,83.75,3273.55,2479-BRAMR,1,2.79
0,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,Anual_1,1,Transferencia,97.8,5458.8,2480-EJWYP,0,3.26
0,0,1,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,20.65,20.65,2480-JZOSN,0,0.69
1,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,44.8,169.65,2480-SQIOB,0,1.49
0,0,0,1,61,1,1,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,25.0,1498.35,2481-SBOYW,0,0.83
1,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.0,740.0,2482-CZGBB,1,2.33
0,0,0,0,39,1,0,DSL,1,0,0,0,0,0,Anual_1,1,Cheque_electrónico,47.85,1886.4,2483-XSSMZ,0,1.6
0,0,1,1,31,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.55,658.95,2484-DGXPZ,1,0.65
0,0,1,0,2,0,0,DSL,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,35.1,68.75,2485-ITVKB,1,1.17
1,0,1,0,31,1,1,DSL,0,0,1,1,1,1,Anual_1,1,Cheque,79.3,2484.0,2486-WYVVE,0,2.64
1,0,0,0,4,0,0,DSL,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,44.55,174.3,2495-INZWQ,1,1.48
0,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,1,Mensual,1,Cheque_electrónico,90.65,2989.6,2495-KZNFB,0,3.02
0,0,0,1,4,1,0,No,0,0,0,0,0,0,Anual_1,1,Cheque,20.4,84.75,2495-TTHBQ,0,0.68
0,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Anual_2,0,Cheque,73.6,2316.85,2498-XLDZR,0,2.45
0,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,110.8,7882.25,2499-AJYUA,0,3.69
1,0,0,0,11,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,70.2,760.05,2501-XWWTZ,0,2.34
1,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,1,Mensual,0,Cheque_electrónico,86.8,1975.85,2504-DSHIH,0,2.89
0,0,0,0,6,1,0,Fiber optic,1,1,1,1,0,1,Mensual,1,Transferencia,98.15,567.45,2506-CLAKW,1,3.27
0,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.55,69.55,2506-TNFCO,1,2.32
1,0,0,0,15,1,1,Fiber optic,0,1,0,1,0,1,Mensual,0,Cheque_electrónico,95.7,1451.1,2507-QZPQS,0,3.19
1,0,1,0,72,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,25.75,1864.2,2509-TFPJU,0,0.86
0,0,1,1,35,1,1,No,0,0,0,0,0,0,Anual_2,0,Transferencia,24.3,821.6,2511-ALLCS,0,0.81
1,0,1,1,50,1,1,DSL,0,0,1,0,0,0,Anual_1,0,Transferencia,54.9,2614.1,2511-MORQY,0,1.83
1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,79.5,79.5,2514-GINMM,1,2.65
0,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque,75.45,158.4,2516-VQRRV,1,2.52
0,0,1,1,41,1,0,DSL,1,1,0,1,1,1,Anual_2,0,Cheque_electrónico,78.45,3126.45,2516-XSJKX,0,2.62
1,1,0,0,33,0,0,DSL,0,0,1,1,1,1,Mensual,1,Cheque_electrónico,54.6,1803.7,2519-ERQOJ,0,1.82
1,0,0,1,38,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Transferencia,99.25,3777.15,2519-FAKOD,1,3.31
1,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Anual_1,1,Cheque_electrónico,104.35,6339.45,2519-LBNQL,0,3.48
1,0,1,1,25,1,1,DSL,0,0,0,1,0,0,Anual_1,1,Cheque,55.1,1466.1,2519-TWKFS,0,1.84
0,0,1,1,0,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.0,0.0,2520-SGTTA,0,0.67
1,0,1,0,70,1,0,Fiber optic,1,1,1,1,0,1,Anual_2,0,Tarjeta,101.0,7085.5,2521-NPUZR,0,3.37
1,0,1,0,60,1,1,Fiber optic,1,0,1,1,1,1,Mensual,1,Transferencia,109.45,6572.85,2522-AHJXR,0,3.65
0,1,1,0,34,1,0,DSL,0,0,1,1,1,0,Anual_1,0,Transferencia,64.2,2106.3,2522-WLNSF,0,2.14
0,0,1,0,27,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,76.1,2093.4,2523-EWWZL,0,2.54
0,0,0,0,60,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.6,1093.0,2525-GVKQU,0,0.69
1,1,1,0,17,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,76.45,1233.4,2528-HFYZX,1,2.55
0,0,1,0,71,1,1,Fiber optic,0,0,0,0,1,1,Anual_2,1,Transferencia,93.7,6585.35,2530-ENDWQ,1,3.12
1,0,1,1,56,1,1,Fiber optic,0,0,1,1,1,1,Anual_2,1,Cheque_electrónico,103.2,5873.75,2530-FMFXO,0,3.44
1,0,1,0,61,1,1,Fiber optic,0,1,0,1,1,0,Anual_2,1,Cheque_electrónico,94.1,5638.3,2533-QVMSK,1,3.14
1,0,1,1,15,0,0,DSL,1,0,0,0,0,0,Mensual,1,Transferencia,30.2,469.65,2533-TIBIX,0,1.01
0,0,1,0,70,0,0,DSL,1,1,1,1,1,1,Anual_2,0,Transferencia,64.55,4504.9,2535-PBCGC,0,2.15
0,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,24.7,24.7,2538-OIMXF,0,0.82
1,0,1,1,42,1,0,DSL,1,0,0,1,0,1,Anual_1,0,Tarjeta,63.7,2763.35,2541-YGPKE,0,2.12
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,19.95,19.95,2542-HYGIQ,0,0.66
0,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,84.05,186.05,2545-EBUPK,0,2.8
1,0,1,0,72,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,20.7,1492.1,2545-LXYVJ,0,0.69
1,0,1,0,52,1,0,DSL,1,1,0,0,1,1,Anual_1,1,Cheque,75.4,3865.45,2546-KZAAT,0,2.51
0,0,1,1,57,1,0,DSL,1,1,0,0,0,0,Anual_1,0,Cheque_electrónico,53.45,3053.0,2550-AEVRU,0,1.78
1,0,0,0,7,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,19.5,128.6,2550-QHZGP,0,0.65
1,0,0,0,47,1,1,Fiber optic,1,1,0,0,1,0,Anual_1,0,Transferencia,94.8,4535.85,2558-BUOZZ,0,3.16
0,0,0,0,65,1,1,Fiber optic,0,1,0,1,1,1,Anual_1,1,Transferencia,105.05,6744.25,2560-PPCHE,0,3.5
0,0,1,1,72,1,1,No,0,0,0,0,0,0,Anual_1,1,Transferencia,23.3,1623.15,2560-QTSBS,0,0.78
1,0,0,0,68,1,1,No,0,0,0,0,0,0,Anual_2,1,Transferencia,24.15,1498.85,2560-WBWXF,0,0.8
1,0,0,0,1,1,1,No,0,0,0,0,0,0,Mensual,1,Cheque,24.05,24.05,2565-JSLRY,1,0.8
1,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.2,237.95,2568-BRGYX,1,2.34
0,0,1,0,37,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,99.5,3762.0,2568-OIADY,1,3.32
0,0,0,0,72,1,0,No,0,0,0,0,0,0,Anual_2,1,Transferencia,21.15,1419.4,2569-WGERO,0,0.7
1,1,1,0,48,1,1,Fiber optic,0,0,1,0,0,1,Mensual,1,Tarjeta,91.05,4370.75,2573-GYRUU,0,3.03
0,0,1,1,7,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,69.0,506.9,2575-GFSOE,1,2.3
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta,19.55,19.55,2576-HXMPA,0,0.65
1,0,1,1,35,1,1,DSL,0,0,0,1,1,1,Anual_1,1,Transferencia,73.45,2661.1,2577-GVSIL,0,2.45
1,0,0,0,44,1,0,Fiber optic,0,0,1,1,1,1,Anual_2,0,Transferencia,100.1,4378.35,2578-JQPHZ,0,3.34
0,0,1,0,37,0,0,DSL,1,0,0,1,1,0,Anual_2,0,Cheque_electrónico,45.4,1593.1,2580-ASVVY,0,1.51
0,0,1,1,65,1,0,DSL,1,1,1,0,0,0,Anual_1,0,Transferencia,61.35,3874.1,2580-ATZSQ,0,2.04
0,0,1,1,59,1,1,DSL,1,1,0,1,0,0,Anual_1,0,Cheque,65.5,3801.3,2581-VKIRT,0,2.18
0,0,0,0,22,0,0,DSL,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,50.6,1073.3,2582-FFFZR,0,1.69
1,0,0,1,1,1,0,DSL,1,1,0,1,0,1,Mensual,1,Transferencia,70.45,70.45,2585-KTFRE,0,2.35
1,0,1,0,54,0,0,DSL,0,1,0,0,0,0,Mensual,0,Cheque_electrónico,30.4,1621.35,2586-CWXVV,0,1.01
1,0,0,0,44,1,1,Fiber optic,1,1,1,0,1,1,Mensual,1,Cheque_electrónico,111.5,4915.15,2587-EKXTS,0,3.72
0,0,1,1,6,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.1,100.35,2587-YNLES,0,0.67
0,0,0,0,50,1,0,No,0,0,0,0,0,0,Anual_1,0,Transferencia,19.75,989.05,2589-AYCRP,0,0.66
1,0,0,0,13,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,19.3,259.65,2592-HODOV,0,0.64
1,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,24.75,66.95,2592-SEIFQ,1,0.82
0,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.35,20.35,2592-YKDIF,0,0.68
1,0,0,1,27,1,0,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,19.7,509.3,2595-KIWPV,0,0.66
1,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,1,Anual_2,0,Tarjeta,109.3,7782.85,2599-CIPQE,0,3.64
1,0,1,0,14,1,0,DSL,0,0,0,0,0,0,Anual_1,0,Cheque_electrónico,44.6,641.25,2599-CZABP,0,1.49
1,0,0,0,31,1,0,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,101.4,3143.65,2603-HVKCG,0,3.38
0,0,1,0,20,1,0,Fiber optic,1,1,0,1,1,0,Mensual,1,Cheque_electrónico,96.55,1901.65,2604-IJPDU,0,3.22
0,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Mensual,0,Transferencia,43.8,540.95,2604-XVDAM,0,1.46
1,0,0,1,40,0,0,DSL,1,1,0,1,0,0,Anual_1,0,Cheque,40.25,1564.05,2606-PKWJB,0,1.34
1,0,0,0,6,0,0,DSL,0,1,0,0,0,0,Mensual,1,Tarjeta,30.5,208.7,2606-RMDHZ,1,1.02
1,0,1,1,72,1,0,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,19.8,1414.65,2607-DHDAK,0,0.66
1,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Mensual,0,Tarjeta,49.0,49.0,2607-FBDFF,0,1.63
0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta,70.05,266.9,2608-BHKFN,1,2.34
0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,77.15,77.15,2609-IAICY,1,2.57
1,0,1,0,64,1,1,DSL,0,1,1,1,1,0,Anual_2,1,Transferencia,76.1,4818.8,2612-PHGOX,0,2.54
0,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Transferencia,100.15,1164.3,2612-RANWT,1,3.34
1,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,81.0,340.85,2612-RRIDN,1,2.7
1,1,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,Mensual,1,Cheque_electrónico,107.5,7713.55,2615-YVMYX,0,3.58
1,0,0,0,64,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.55,1240.15,2616-FLVQC,0,0.65
1,0,1,0,33,1,1,DSL,1,1,1,0,1,0,Mensual,1,Transferencia,72.75,2447.45,2616-UUTFK,0,2.42
0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque,70.15,70.15,2619-WFQWU,1,2.34
0,0,1,0,3,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.85,72.0,2621-UDNLU,0,0.7
0,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Cheque_electrónico,101.75,7069.3,2623-DRYAM,0,3.39
0,0,1,0,51,0,0,DSL,0,1,0,0,1,1,Mensual,1,Cheque_electrónico,49.65,2553.35,2625-TRCZQ,0,1.66
1,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,50.9,225.6,2626-URJFX,1,1.7
1,0,1,1,67,1,0,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,19.4,1284.2,2626-VEEWG,0,0.65
0,0,1,1,68,1,1,Fiber optic,1,0,1,1,1,1,Anual_2,0,Tarjeta,111.75,7511.3,2632-IVXVF,0,3.72
0,0,1,0,62,1,1,No,0,0,0,0,0,0,Anual_2,0,Transferencia,23.65,1416.75,2632-TACXW,0,0.79
1,1,1,0,66,1,1,Fiber optic,0,0,0,1,1,1,Mensual,1,Tarjeta,100.05,6871.9,2632-UCGVD,1,3.34
1,1,1,0,53,1,1,DSL,1,0,0,1,0,0,Anual_1,1,Cheque_electrónico,60.05,3229.65,2634-HCZGT,1,2.0
